"","value","id","keyword"
144927,1,"2019-08-14_165","救護"
144942,2,"2019-08-14_165","二十日"
144956,1,"2019-08-14_165","五年"
144960,1,"2019-08-14_165","之犯"
144968,3,"2019-08-14_165","屬實"
145004,1,"2019-08-14_165","二千元"
145006,1,"2019-08-14_165","疏未"
145011,1,"2019-08-14_165","自有"
145015,1,"2019-08-14_165","所生"
145051,1,"2019-08-14_165","死傷"
145053,2,"2019-08-14_165","視線"
145058,1,"2019-08-14_165","三年"
145062,3,"2019-08-14_165","八月"
145077,1,"2019-08-14_165","經甲"
145083,2,"2019-08-14_165","足認"
145085,1,"2019-08-14_165","一千元"
145094,1,"2019-08-14_165","審判長"
145098,3,"2019-08-14_165","確實"
145121,1,"2019-08-14_165","事後"
145132,1,"2019-08-14_165","及此"
145152,1,"2019-08-14_165","證稱"
145154,1,"2019-08-14_165","危害"
145155,1,"2019-08-14_165","不足"
145158,1,"2019-08-14_165","當日"
145160,8,"2019-08-14_165","行走"
145168,1,"2019-08-14_165","一乙"
145173,1,"2019-08-14_165","足見"
145177,2,"2019-08-14_165","路邊"
145180,1,"2019-08-14_165","綜上所述"
145187,2,"2019-08-14_165","一時"
145189,1,"2019-08-14_165","從而"
145193,3,"2019-08-14_165","該車"
145195,1,"2019-08-14_165","顯有"
145201,1,"2019-08-14_165","右前"
145205,1,"2019-08-14_165","第三項"
145211,1,"2019-08-14_165","本應"
145213,1,"2019-08-14_165","九十九條"
145218,1,"2019-08-14_165","初步"
145223,1,"2019-08-14_165","知悉"
145234,3,"2019-08-14_165","確有"
145240,1,"2019-08-14_165","未能"
145241,1,"2019-08-14_165","所述"
145257,2,"2019-08-14_165","第九"
145263,2,"2019-08-14_165","五百元"
145264,4,"2019-08-14_165","之行"
145265,2,"2019-08-14_165","報警"
145269,3,"2019-08-14_165","告知"
145272,1,"2019-08-14_165","客觀"
145278,5,"2019-08-14_165","開時"
145286,2,"2019-08-14_165","照明"
145292,1,"2019-08-14_165","分析"
145297,1,"2019-08-14_165","甚明"
145304,1,"2019-08-14_165","內側"
145307,2,"2019-08-14_165","夜間"
145308,3,"2019-08-14_165","新店市"
145309,2,"2019-08-14_165","突然"
145319,1,"2019-08-14_165","第二百"
145328,1,"2019-08-14_165","不及"
145334,4,"2019-08-14_165","開車"
145336,1,"2019-08-14_165","偵訊"
145339,2,"2019-08-14_165","實業"
145346,1,"2019-08-14_165","科刑"
145356,1,"2019-08-14_165","研判"
145360,1,"2019-08-14_165","第八"
145361,1,"2019-08-14_165","自應"
145371,1,"2019-08-14_165","四月"
145372,2,"2019-08-14_165","六月"
145383,1,"2019-08-14_165","有何"
145384,1,"2019-08-14_165","第一條"
145385,1,"2019-08-14_165","明知"
145392,1,"2019-08-14_165","人處"
145393,1,"2019-08-14_165","外側"
145395,1,"2019-08-14_165","同向"
145398,3,"2019-08-14_165","傷勢"
145399,1,"2019-08-14_165","第五"
145400,1,"2019-08-14_165","十日"
145407,3,"2019-08-14_165","一紙"
145408,1,"2019-08-14_165","意見"
145410,1,"2019-08-14_165","案發"
145411,1,"2019-08-14_165","一份"
145419,1,"2019-08-14_165","一二"
145430,3,"2019-08-14_165","新店"
145443,1,"2019-08-14_165","人應"
145444,4,"2019-08-14_165","計程車"
145450,1,"2019-08-14_165","採信"
145454,2,"2019-08-14_165","明確"
145455,1,"2019-08-14_165","否認"
145463,1,"2019-08-14_165","九十六"
145466,1,"2019-08-14_165","罪犯"
145470,3,"2019-08-14_165","地點"
145471,1,"2019-08-14_165","賠償"
145472,1,"2019-08-14_165","經過"
145477,1,"2019-08-14_165","分隊"
145479,3,"2019-08-14_165","頭部"
145485,1,"2019-08-14_165","後方"
145486,2,"2019-08-14_165","因果關係"
145491,2,"2019-08-14_165","第四"
145492,1,"2019-08-14_165","報告"
145507,2,"2019-08-14_165","臺北"
145510,1,"2019-08-14_165","車子"
145514,1,"2019-08-14_165","乾燥"
145515,2,"2019-08-14_165","柏油"
145517,1,"2019-08-14_165","當場"
145524,1,"2019-08-14_165","不諱"
145530,3,"2019-08-14_165","第一百八"
145531,1,"2019-08-14_165","承認"
145533,1,"2019-08-14_165","並有"
145537,3,"2019-08-14_165","天候"
145540,2,"2019-08-14_165","時間"
145544,1,"2019-08-14_165","談話"
145545,3,"2019-08-14_165","十五條"
145546,1,"2019-08-14_165","前方"
145548,1,"2019-08-14_165","全文"
145551,2,"2019-08-14_165","一年"
145561,6,"2019-08-14_165","逃逸"
145562,1,"2019-08-14_165","此有"
145563,2,"2019-08-14_165","停車"
145567,1,"2019-08-14_165","附卷"
145568,2,"2019-08-14_165","看到"
145573,2,"2019-08-14_165","相當"
145575,2,"2019-08-14_165","之刑"
145577,1,"2019-08-14_165","交通安全"
145582,2,"2019-08-14_165","補充"
145583,2,"2019-08-14_165","障礙物"
145584,1,"2019-08-14_165","辯稱"
145586,9,"2019-08-14_165","參照"
145587,1,"2019-08-14_165","致人"
145588,3,"2019-08-14_165","等語"
145593,2,"2019-08-14_165","缺陷"
145595,2,"2019-08-14_165","可稽"
145596,1,"2019-08-14_165","規則"
145602,2,"2019-08-14_165","第二項"
145604,1,"2019-08-14_165","竟疏"
145608,1,"2019-08-14_165","視距"
145610,1,"2019-08-14_165","準備"
145612,1,"2019-08-14_165","起訴"
145614,1,"2019-08-14_165","公共危險"
145616,3,"2019-08-14_165","行人"
145618,1,"2019-08-14_165","依法"
145625,5,"2019-08-14_165","營業"
145626,1,"2019-08-14_165","貿然"
145627,1,"2019-08-14_165","適用"
145633,7,"2019-08-14_165","臺北縣"
145636,1,"2019-08-14_165","法律"
145638,1,"2019-08-14_165","附錄"
145639,1,"2019-08-14_165","職務"
145643,1,"2019-08-14_165","到庭"
145644,2,"2019-08-14_165","診斷"
145646,1,"2019-08-14_165","造成"
145648,3,"2019-08-14_165","採取"
145650,1,"2019-08-14_165","證明書"
145651,3,"2019-08-14_165","措施"
145652,1,"2019-08-14_165","結果"
145654,2,"2019-08-14_165","調查報告"
145655,3,"2019-08-14_165","路面"
145656,2,"2019-08-14_165","論罪"
145660,1,"2019-08-14_165","路段"
145663,6,"2019-08-14_165","挫傷"
145664,1,"2019-08-14_165","所為"
145666,2,"2019-08-14_165","隨時"
145667,2,"2019-08-14_165","法官"
145668,2,"2019-08-14_165","人者"
145673,1,"2019-08-14_165","撞擊"
145675,1,"2019-08-14_165","現場圖"
145677,2,"2019-08-14_165","重傷"
145679,7,"2019-08-14_165","九十六年"
145681,2,"2019-08-14_165","醫院"
145682,3,"2019-08-14_165","必要"
145683,3,"2019-08-14_165","良好"
145684,3,"2019-08-14_165","審判"
145685,4,"2019-08-14_165","交通事故"
145689,4,"2019-08-14_165","受有"
145690,4,"2019-08-14_165","筆錄"
145691,1,"2019-08-14_165","事故"
145693,6,"2019-08-14_165","從事"
145694,1,"2019-08-14_165","照片"
145697,1,"2019-08-14_165","程序"
145698,11,"2019-08-14_165","駕車"
145699,3,"2019-08-14_165","處理"
145700,1,"2019-08-14_165","鑑定"
145702,1,"2019-08-14_165","並無"
145708,3,"2019-08-14_165","上開"
145710,3,"2019-08-14_165","四條"
145711,2,"2019-08-14_165","方向"
145712,1,"2019-08-14_165","施行"
145714,3,"2019-08-14_165","情事"
145717,2,"2019-08-14_165","中華民國"
145719,1,"2019-08-14_165","道路"
145720,3,"2019-08-14_165","二百八十"
145722,4,"2019-08-14_165","分局"
145723,1,"2019-08-14_165","犯行"
145725,2,"2019-08-14_165","倒地"
145726,3,"2019-08-14_165","安全"
145728,3,"2019-08-14_165","第三"
145729,5,"2019-08-14_165","小客車"
145730,2,"2019-08-14_165","行經"
145732,4,"2019-08-14_165","車牌號碼"
145733,6,"2019-08-14_165","之人"
145740,1,"2019-08-14_165","行為"
145741,4,"2019-08-14_165","政府"
145742,4,"2019-08-14_165","警察局"
145743,1,"2019-08-14_165","交通"
145744,2,"2019-08-14_165","汽車"
145745,3,"2019-08-14_165","執行"
145746,6,"2019-08-14_165","現場"
145747,2,"2019-08-14_165","動力交通工具"
145749,4,"2019-08-14_165","認定"
145750,4,"2019-08-14_165","狀況"
145752,3,"2019-08-14_165","審理"
145753,1,"2019-08-14_165","車禍"
145758,5,"2019-08-14_165","道路交通事故"
145760,1,"2019-08-14_165","第一項"
145761,7,"2019-08-14_165","證人"
145762,8,"2019-08-14_165","偵查"
145763,9,"2019-08-14_165","業務"
145764,4,"2019-08-14_165","過失"
145765,5,"2019-08-14_165","車輛"
145766,2,"2019-08-14_165","發生"
145767,17,"2019-08-14_165","肇事"
145768,1,"2019-08-14_165","證據"
146192,1,"2019-08-14_164","及待證"
146236,1,"2019-08-14_164","搭乘"
146259,1,"2019-08-14_164","罪行"
146279,2,"2019-08-14_164","員工"
146410,3,"2019-08-14_164","宜蘭"
146472,1,"2019-08-14_164","施予"
146655,1,"2019-08-14_164","未留下"
146799,1,"2019-08-14_164","時並"
146866,1,"2019-08-14_164","使甲"
147191,1,"2019-08-14_164","葉宜玲中"
147194,1,"2019-08-14_164","互殊"
147239,3,"2019-08-14_164","跨越雙黃線"
147328,1,"2019-08-14_164","另為"
147483,1,"2019-08-14_164","犯行且"
147571,1,"2019-08-14_164","應將"
147582,1,"2019-08-14_164","百十條"
147655,1,"2019-08-14_164","獨任"
147657,1,"2019-08-14_164","承辦"
147668,1,"2019-08-14_164","分論"
147682,1,"2019-08-14_164","毀損"
147765,1,"2019-08-14_164","記下"
147836,4,"2019-08-14_164","為號"
147872,1,"2019-08-14_164","罪名"
147900,1,"2019-08-14_164","適甲"
147906,1,"2019-08-14_164","聯絡"
147912,1,"2019-08-14_164","條一"
147923,1,"2019-08-14_164","救助"
147975,2,"2019-08-14_164","腦震盪"
148000,1,"2019-08-14_164","循線"
148018,1,"2019-08-14_164","受命"
148029,2,"2019-08-14_164","清單"
148046,1,"2019-08-14_164","駛來"
148074,3,"2019-08-14_164","照鏡"
148097,1,"2019-08-14_164","中興"
148118,1,"2019-08-14_164","改行"
148127,1,"2019-08-14_164","從輕"
148159,1,"2019-08-14_164","股份"
148172,1,"2019-08-14_164","之法條"
148182,1,"2019-08-14_164","國民"
148217,1,"2019-08-14_164","第七條"
148218,2,"2019-08-14_164","負責"
148225,1,"2019-08-14_164","條分"
148226,1,"2019-08-14_164","茲將"
148237,1,"2019-08-14_164","街巷"
148263,1,"2019-08-14_164","之二"
148268,1,"2019-08-14_164","障礙"
148281,2,"2019-08-14_164","噁心"
148286,1,"2019-08-14_164","死刑"
148291,1,"2019-08-14_164","本刑"
148293,1,"2019-08-14_164","身分證"
148300,1,"2019-08-14_164","偵查終結"
148314,1,"2019-08-14_164","察看"
148316,1,"2019-08-14_164","第九條"
148328,1,"2019-08-14_164","濕潤"
148331,1,"2019-08-14_164","犯上"
148346,1,"2019-08-14_164","肇事逃逸罪"
148361,1,"2019-08-14_164","亦非"
148374,2,"2019-08-14_164","偵緝"
148381,1,"2019-08-14_164","統一"
148451,1,"2019-08-14_164","離去"
148454,1,"2019-08-14_164","無期徒刑"
148455,1,"2019-08-14_164","管轄"
148481,1,"2019-08-14_164","三本"
148552,1,"2019-08-14_164","全部"
148573,1,"2019-08-14_164","偵辦"
148591,1,"2019-08-14_164","隨即"
148595,1,"2019-08-14_164","犯意"
148606,1,"2019-08-14_164","有限公司"
148645,1,"2019-08-14_164","查看"
148661,1,"2019-08-14_164","聽取"
148698,1,"2019-08-14_164","之四"
148716,1,"2019-08-14_164","所犯"
148723,1,"2019-08-14_164","交訴"
148737,1,"2019-08-14_164","三依"
148760,1,"2019-08-14_164","平日"
148774,1,"2019-08-14_164","因本件"
148777,1,"2019-08-14_164","合於"
148782,1,"2019-08-14_164","午時"
148787,1,"2019-08-14_164","應該"
148790,1,"2019-08-14_164","姓名"
148808,2,"2019-08-14_164","並所"
148814,1,"2019-08-14_164","板橋"
148821,2,"2019-08-14_164","合議庭"
148823,1,"2019-08-14_164","第十五"
148827,1,"2019-08-14_164","法條"
148836,1,"2019-08-14_164","繼續"
148863,1,"2019-08-14_164","北市"
148871,1,"2019-08-14_164","方式"
148886,1,"2019-08-14_164","事發"
148887,2,"2019-08-14_164","死傷"
148894,1,"2019-08-14_164","三年"
148895,2,"2019-08-14_164","所有"
148897,1,"2019-08-14_164","參月"
148913,1,"2019-08-14_164","經甲"
148917,1,"2019-08-14_164","致甲"
148926,1,"2019-08-14_164","基於"
148929,1,"2019-08-14_164","陸月"
148951,1,"2019-08-14_164","予以"
148968,1,"2019-08-14_164","及此"
148970,1,"2019-08-14_164","路人"
148973,2,"2019-08-14_164","二百七十"
148980,1,"2019-08-14_164","證述"
148992,1,"2019-08-14_164","見狀"
149004,1,"2019-08-14_164","一乙"
149012,1,"2019-08-14_164","下稱"
149024,4,"2019-08-14_164","公司"
149046,1,"2019-08-14_164","四百五十"
149049,1,"2019-08-14_164","九十九條"
149051,1,"2019-08-14_164","查獲"
149053,2,"2019-08-14_164","編號"
149080,1,"2019-08-14_164","減為"
149098,1,"2019-08-14_164","途經"
149101,1,"2019-08-14_164","報警"
149111,2,"2019-08-14_164","被訴"
149123,1,"2019-08-14_164","已經"
149128,1,"2019-08-14_164","分析"
149149,4,"2019-08-14_164","犯法"
149155,1,"2019-08-14_164","第二百"
149164,1,"2019-08-14_164","不及"
149167,1,"2019-08-14_164","第四十一條"
149168,1,"2019-08-14_164","二案"
149170,1,"2019-08-14_164","開車"
149171,2,"2019-08-14_164","第二條"
149175,6,"2019-08-14_164","實業"
149177,1,"2019-08-14_164","路由"
149182,1,"2019-08-14_164","科刑"
149190,1,"2019-08-14_164","罪嫌"
149192,1,"2019-08-14_164","研判"
149200,1,"2019-08-14_164","供述"
149218,1,"2019-08-14_164","進行"
149220,1,"2019-08-14_164","第一條"
149221,2,"2019-08-14_164","明知"
149224,1,"2019-08-14_164","改依"
149237,1,"2019-08-14_164","公里"
149244,1,"2019-08-14_164","意見"
149256,1,"2019-08-14_164","一本"
149266,1,"2019-08-14_164","新店"
149267,1,"2019-08-14_164","引用"
149288,1,"2019-08-14_164","發現"
149301,2,"2019-08-14_164","簡式"
149302,2,"2019-08-14_164","罪犯"
149315,2,"2019-08-14_164","頭部"
149320,1,"2019-08-14_164","以外"
149328,2,"2019-08-14_164","報告"
149340,2,"2019-08-14_164","裁定"
149343,3,"2019-08-14_164","臺北"
149347,2,"2019-08-14_164","有罪"
149362,1,"2019-08-14_164","記載"
149366,1,"2019-08-14_164","第一百八"
149373,1,"2019-08-14_164","天候"
149374,1,"2019-08-14_164","高等法院"
149381,1,"2019-08-14_164","十五條"
149383,1,"2019-08-14_164","員警"
149384,2,"2019-08-14_164","全文"
149392,1,"2019-08-14_164","應抄"
149395,2,"2019-08-14_164","附件"
149397,4,"2019-08-14_164","逃逸"
149407,1,"2019-08-14_164","庭法"
149410,2,"2019-08-14_164","審判程序"
149411,1,"2019-08-14_164","之刑"
149415,2,"2019-08-14_164","三條"
149417,3,"2019-08-14_164","減刑"
149421,2,"2019-08-14_164","第三款"
149423,3,"2019-08-14_164","致人"
149429,1,"2019-08-14_164","缺陷"
149435,1,"2019-08-14_164","達成"
149438,1,"2019-08-14_164","第二項"
149444,1,"2019-08-14_164","視距"
149446,2,"2019-08-14_164","準備"
149450,3,"2019-08-14_164","公共危險"
149458,1,"2019-08-14_164","第一審"
149459,2,"2019-08-14_164","條例"
149461,1,"2019-08-14_164","營業"
149463,2,"2019-08-14_164","適用"
149468,1,"2019-08-14_164","宣告"
149469,2,"2019-08-14_164","臺北縣"
149474,2,"2019-08-14_164","附錄"
149475,2,"2019-08-14_164","職務"
149479,1,"2019-08-14_164","到庭"
149480,1,"2019-08-14_164","診斷"
149481,4,"2019-08-14_164","碰撞"
149483,1,"2019-08-14_164","業務過失傷害"
149490,1,"2019-08-14_164","調查報告"
149491,1,"2019-08-14_164","路面"
149494,1,"2019-08-14_164","受傷"
149497,2,"2019-08-14_164","起訴書"
149499,2,"2019-08-14_164","挫傷"
149500,1,"2019-08-14_164","所為"
149503,1,"2019-08-14_164","法官"
149505,1,"2019-08-14_164","和解"
149506,2,"2019-08-14_164","壹仟"
149508,2,"2019-08-14_164","壹日"
149509,5,"2019-08-14_164","撞擊"
149510,5,"2019-08-14_164","自用"
149511,1,"2019-08-14_164","現場圖"
149515,2,"2019-08-14_164","九十六年"
149517,1,"2019-08-14_164","醫院"
149519,1,"2019-08-14_164","良好"
149522,1,"2019-08-14_164","不得"
149527,2,"2019-08-14_164","事故"
149529,2,"2019-08-14_164","從事"
149530,1,"2019-08-14_164","照片"
149532,2,"2019-08-14_164","部分"
149533,2,"2019-08-14_164","程序"
149534,4,"2019-08-14_164","駕車"
149538,1,"2019-08-14_164","並無"
149543,1,"2019-08-14_164","標準"
149544,2,"2019-08-14_164","上開"
149545,2,"2019-08-14_164","坦承"
149546,1,"2019-08-14_164","四條"
149547,2,"2019-08-14_164","方向"
149548,1,"2019-08-14_164","施行"
149550,2,"2019-08-14_164","情事"
149553,4,"2019-08-14_164","中華民國"
149558,1,"2019-08-14_164","分局"
149564,1,"2019-08-14_164","第三"
149565,6,"2019-08-14_164","小客車"
149568,4,"2019-08-14_164","車牌號碼"
149569,1,"2019-08-14_164","之人"
149572,2,"2019-08-14_164","新臺幣"
149575,2,"2019-08-14_164","陳述"
149577,1,"2019-08-14_164","政府"
149578,1,"2019-08-14_164","警察局"
149580,1,"2019-08-14_164","汽車"
149581,1,"2019-08-14_164","執行"
149582,1,"2019-08-14_164","現場"
149583,3,"2019-08-14_164","動力交通工具"
149586,1,"2019-08-14_164","狀況"
149587,3,"2019-08-14_164","易科罰金"
149588,3,"2019-08-14_164","審理"
149589,1,"2019-08-14_164","車禍"
149590,3,"2019-08-14_164","折算"
149593,1,"2019-08-14_164","受理"
149594,2,"2019-08-14_164","道路交通事故"
149596,6,"2019-08-14_164","第一項"
149597,2,"2019-08-14_164","證人"
149599,5,"2019-08-14_164","業務"
149600,2,"2019-08-14_164","過失"
149601,6,"2019-08-14_164","車輛"
149602,2,"2019-08-14_164","發生"
149603,7,"2019-08-14_164","肇事"
149604,5,"2019-08-14_164","證據"
150072,1,"2019-08-14_163","搭乘"
150115,1,"2019-08-14_163","員工"
150246,3,"2019-08-14_163","宜蘭"
151075,1,"2019-08-14_163","跨越雙黃線"
151311,1,"2019-08-14_163","應知"
151455,1,"2019-08-14_163","未據"
151672,3,"2019-08-14_163","為號"
151811,1,"2019-08-14_163","腦震盪"
151853,1,"2019-08-14_163","五六"
151882,1,"2019-08-14_163","駛來"
151918,1,"2019-08-14_163","有卷"
151995,1,"2019-08-14_163","股份"
152054,1,"2019-08-14_163","負責"
152104,1,"2019-08-14_163","障礙"
152117,1,"2019-08-14_163","噁心"
152149,1,"2019-08-14_163","二三"
152164,1,"2019-08-14_163","濕潤"
152210,1,"2019-08-14_163","偵緝"
152355,1,"2019-08-14_163","書狀"
152442,1,"2019-08-14_163","有限公司"
152506,1,"2019-08-14_163","可證"
152559,1,"2019-08-14_163","交訴"
152573,1,"2019-08-14_163","三依"
152578,1,"2019-08-14_163","十二月"
152596,1,"2019-08-14_163","平日"
152602,1,"2019-08-14_163","二十四日"
152614,1,"2019-08-14_163","二十日"
152659,1,"2019-08-14_163","第十五"
152684,1,"2019-08-14_163","二月"
152699,1,"2019-08-14_163","北市"
152731,1,"2019-08-14_163","所有"
152766,1,"2019-08-14_163","審判長"
152828,1,"2019-08-14_163","見狀"
152841,1,"2019-08-14_163","二號"
152848,1,"2019-08-14_163","下稱"
152860,2,"2019-08-14_163","公司"
152868,1,"2019-08-14_163","左右"
152934,1,"2019-08-14_163","途經"
153000,1,"2019-08-14_163","不及"
153006,1,"2019-08-14_163","開車"
153011,2,"2019-08-14_163","實業"
153013,1,"2019-08-14_163","路由"
153057,1,"2019-08-14_163","明知"
153073,1,"2019-08-14_163","公里"
153083,1,"2019-08-14_163","一份"
153139,1,"2019-08-14_163","涉犯"
153151,1,"2019-08-14_163","頭部"
153177,1,"2019-08-14_163","略以"
153179,3,"2019-08-14_163","臺北"
153192,1,"2019-08-14_163","前述"
153209,1,"2019-08-14_163","天候"
153225,1,"2019-08-14_163","因認"
153228,1,"2019-08-14_163","應抄"
153251,2,"2019-08-14_163","三條"
153257,2,"2019-08-14_163","第三款"
153258,1,"2019-08-14_163","參照"
153260,1,"2019-08-14_163","等語"
153261,2,"2019-08-14_163","七條"
153263,1,"2019-08-14_163","前得"
153264,1,"2019-08-14_163","依同法"
153265,1,"2019-08-14_163","缺陷"
153274,2,"2019-08-14_163","第二項"
153275,1,"2019-08-14_163","辯論"
153277,1,"2019-08-14_163","如主"
153280,1,"2019-08-14_163","視距"
153287,1,"2019-08-14_163","為準"
153293,1,"2019-08-14_163","文中"
153294,1,"2019-08-14_163","第一審"
153296,1,"2019-08-14_163","說明"
153297,1,"2019-08-14_163","營業"
153300,1,"2019-08-14_163","日期"
153305,1,"2019-08-14_163","臺北縣"
153312,1,"2019-08-14_163","具備"
153313,1,"2019-08-14_163","計算"
153317,2,"2019-08-14_163","碰撞"
153319,1,"2019-08-14_163","業務過失傷害"
153327,1,"2019-08-14_163","路面"
153334,3,"2019-08-14_163","百零"
153335,1,"2019-08-14_163","挫傷"
153337,1,"2019-08-14_163","請求"
153339,3,"2019-08-14_163","法官"
153345,1,"2019-08-14_163","撞擊"
153346,2,"2019-08-14_163","自用"
153351,2,"2019-08-14_163","九十六年"
